Date,Close,Open,High,Low,Volume,Change
2021-05-31,3203.92,3192.06,3204.29,3179.87,1120000000.0,0.0048
2021-06-01,3221.87,3207.12,3233.17,3199.18,1470000000.0,0.005600000000000001
2021-06-02,3224.23,3224.4,3241.07,3216.1,1500000000.0,0.0007000000000000001
2021-06-03,3247.43,3224.96,3258.5,3224.96,1580000000.0,0.0072
2021-06-04,3240.08,3246.17,3246.19,3218.67,1390000000.0,-0.0023
2021-06-07,3252.12,3244.59,3264.41,3233.4,1730000000.0,0.0037
2021-06-08,3247.83,3251.83,3264.67,3242.56,1950000000.0,-0.0013
2021-06-09,3216.18,3245.08,3246.49,3216.18,1960000000.0,-0.0097
2021-06-10,3224.64,3216.94,3235.39,3210.31,1900000000.0,0.0026
2021-06-11,3249.32,3226.98,3251.58,3226.98,1650000000.0,0.0077
2021-06-14,3252.13,3249.6,3254.49,3238.51,1660000000.0,0.0009
2021-06-15,3258.63,3253.17,3262.8,3247.9,1730000000.0,0.002
2021-06-16,3278.68,3259.06,3281.96,3256.68,2350000000.0,0.0062
2021-06-17,3264.96,3276.2,3276.2,3251.32,1850000000.0,-0.0042
2021-06-18,3267.93,3265.68,3275.76,3262.58,1630000000.0,0.0009
2021-06-21,3240.79,3264.18,3264.18,3225.56,1510000000.0,-0.0083
2021-06-22,3263.88,3245.79,3267.63,3245.79,1670000000.0,0.0070999999999999995
2021-06-23,3276.19,3265.73,3281.88,3263.07,1070000000.0000001,0.0038
2021-06-24,3286.1,3281.47,3292.27,3277.85,1300000000.0,0.003
2021-06-25,3302.84,3289.18,3316.08,3289.18,1200000000.0,0.0051
2021-06-28,3301.89,3305.46,3311.69,3291.3,1430000000.0,-0.0003
2021-06-29,3286.68,3305.26,3305.42,3276.63,1210000000.0,-0.0046
2021-06-30,3296.68,3288.63,3305.73,3288.63,1610000000.0,0.003
2021-07-01,3282.06,3297.92,3300.12,3278.1,1160000000.0,-0.0044
2021-07-02,3281.78,3282.81,3295.68,3278.19,1020000000.0,-0.0001
2021-07-05,3293.21,3285.29,3298.93,3285.29,850410000.0,0.0034999999999999996
2021-07-06,3305.21,3295.44,3313.51,3295.44,1030000000.0,0.0036
2021-07-07,3285.34,3303.59,3303.59,3277.66,1150000000.0,-0.006
2021-07-08,3252.68,3287.68,3295.71,3252.41,1520000000.0,-0.009899999999999999
2021-07-09,3217.95,3245.52,3245.52,3188.8,1310000000.0,-0.010700000000000001
2021-07-12,3246.47,3227.51,3251.45,3227.51,1140000000.0,0.0089
2021-07-13,3271.38,3253.24,3273.9,3253.24,1150000000.0,0.0077
2021-07-14,3264.81,3270.09,3270.09,3250.45,908950000.0,-0.002
2021-07-15,3286.22,3269.33,3286.58,3263.09,1170000000.0,0.0066
2021-07-16,3276.91,3282.89,3282.89,3259.32,1070000000.0000001,-0.0028000000000000004
2021-07-19,3244.04,3258.87,3258.87,3236.39,1100000000.0,-0.01
2021-07-20,3232.7,3223.24,3234.8,3214.42,979670000.0,-0.0034999999999999996
2021-07-21,3215.91,3251.13,3252.25,3215.91,990330000.0,-0.0052
2021-07-22,3250.21,3235.17,3253.75,3235.17,712980000.0,0.010700000000000001
2021-07-23,3254.42,3253.44,3264.01,3246.09,805050000.0,0.0013
2021-07-26,3224.95,3265.99,3265.99,3224.95,826070000.0,-0.0091
2021-07-27,3232.53,3244.43,3252.85,3230.75,991940000.0,0.0024
2021-07-28,3236.86,3226.06,3243.21,3210.9,868600000.0,0.0013
2021-07-29,3242.65,3248.49,3252.26,3232.5,694820000.0,0.0018
2021-07-30,3202.32,3234.37,3234.66,3202.32,687860000.0,-0.0124
2021-08-02,3223.04,3218.42,3223.04,3194.0,561000000.0,0.006500000000000001
2021-08-03,3237.14,3221.57,3237.14,3213.2,653510000.0,0.0044
2021-08-04,3280.38,3246.65,3283.14,3237.55,632240000.0,0.0134
2021-08-05,3276.13,3283.25,3296.17,3273.33,680940000.0,-0.0013
2021-08-06,3270.36,3277.06,3288.17,3261.93,941360000.0,-0.0018
2021-08-09,3260.42,3258.1,3275.15,3251.74,707650000.0,-0.003
2021-08-10,3243.19,3272.44,3272.44,3232.46,730350000.0,-0.0053
2021-08-11,3220.62,3235.36,3250.21,3217.65,618090000.0,-0.006999999999999999
2021-08-12,3208.38,3213.58,3229.59,3202.11,643280000.0,-0.0038
2021-08-13,3171.29,3205.75,3209.72,3146.76,696470000.0,-0.0116
2021-08-17,3143.09,3169.74,3179.49,3134.48,690840000.0,-0.0089
2021-08-18,3158.93,3141.98,3175.88,3124.56,622790000.0,0.005
2021-08-19,3097.83,3140.01,3158.0,3097.83,655630000.0,-0.019299999999999998
2021-08-20,3060.51,3111.1,3122.09,3049.03,672090000.0,-0.012
2021-08-23,3090.21,3086.81,3111.81,3064.65,570980000.0,0.0097
2021-08-24,3138.3,3119.7,3142.58,3115.23,586530000.0,0.015600000000000001
2021-08-25,3146.81,3148.13,3161.0,3124.25,624690000.0,0.0027
2021-08-26,3128.53,3151.3,3159.37,3121.04,727720000.0,-0.0058
2021-08-27,3133.9,3116.29,3143.01,3106.97,520669999.99999994,0.0017000000000000001
2021-08-30,3144.19,3160.87,3164.87,3132.77,602860000.0,0.0033
2021-08-31,3199.27,3144.49,3199.89,3130.3,661220000.0,0.0175
2021-09-01,3207.02,3195.67,3215.13,3185.8,746710000.0,0.0024
2021-09-02,3175.85,3198.03,3204.01,3171.78,757860000.0,-0.0097
2021-09-03,3201.06,3189.71,3203.08,3181.64,641510000.0,0.0079
2021-09-06,3203.33,3196.3,3206.25,3186.79,726190000.0,0.0007000000000000001
2021-09-07,3187.42,3200.07,3201.76,3176.81,760160000.0,-0.005
2021-09-08,3162.99,3178.74,3187.55,3157.07,859890000.0,-0.0077
2021-09-09,3114.7,3146.64,3158.6,3111.49,927370000.0,-0.015300000000000001
2021-09-10,3125.76,3121.09,3131.54,3103.38,723080000.0,0.0036
2021-09-13,3127.86,3117.35,3139.13,3109.01,732270000.0,0.0007000000000000001
2021-09-14,3148.83,3137.32,3164.31,3137.32,713230000.0,0.0067
2021-09-15,3153.4,3147.21,3164.01,3138.8,616560000.0,0.0015
2021-09-16,3130.09,3165.38,3167.68,3126.65,612870000.0,-0.0074
2021-09-17,3140.51,3127.75,3142.13,3112.51,589240000.0,0.0033
2021-09-23,3127.58,3123.64,3131.63,3107.98,623840000.0,-0.0040999999999999995
2021-09-24,3125.24,3140.73,3146.86,3119.4,753220000.0,-0.0007000000000000001
2021-09-27,3133.64,3121.7,3146.35,3119.26,883230000.0,0.0027
2021-09-28,3097.92,3133.4,3134.46,3095.72,894910000.0,-0.011399999999999999
2021-09-29,3060.27,3055.5,3069.04,3030.6,821560000.0,-0.012199999999999999
2021-09-30,3068.82,3054.87,3079.43,3046.43,885820000.0,0.0028000000000000004
2021-10-01,3019.18,3056.21,3062.6,3015.01,855480000.0,-0.016200000000000003
2021-10-05,2962.17,2998.17,2998.17,2940.59,840560000.0,-0.0189
2021-10-06,2908.31,2986.06,2993.47,2908.3,901720000.0,-0.0182
2021-10-07,2959.46,2936.87,2961.53,2927.6,595380000.0,0.0176
2021-10-08,2956.3,2977.82,2978.08,2949.01,668950000.0,-0.0011
2021-10-12,2916.38,2950.22,2950.94,2901.51,660180000.0,-0.013500000000000002
2021-10-13,2944.41,2913.34,2953.33,2909.47,752130000.0,0.0096
2021-10-14,2988.64,2968.87,2988.97,2962.33,617170000.0,0.015
2021-10-15,3015.06,3012.62,3021.9,2999.33,857800000.0,0.0088
2021-10-18,3006.68,3017.48,3021.17,2990.44,926370000.0,-0.0028000000000000004
2021-10-19,3029.04,3022.23,3034.53,3014.19,845700000.0,0.0074
2021-10-20,3013.13,3043.13,3047.24,3012.97,680330000.0,-0.0053
2021-10-21,3007.33,3012.28,3025.88,3002.74,887370000.0,-0.0019
2021-10-22,3006.16,3005.36,3018.7,2996.26,695270000.0,-0.0004
2021-10-25,3020.54,3001.1,3025.27,2983.29,791800000.0,0.0048
2021-10-26,3049.08,3039.82,3051.65,3030.53,564560000.0,0.009399999999999999
2021-10-27,3025.49,3045.83,3049.02,3019.0,607880000.0,-0.0077
2021-10-28,3009.55,3023.17,3034.42,3009.55,617260000.0,-0.0053
2021-10-29,2970.68,3025.67,3030.17,2965.4,545830000.0,-0.0129
2021-11-01,2978.94,2984.18,2991.81,2976.87,475380000.0,0.0028000000000000004
2021-11-02,3013.49,2995.58,3034.3,2995.58,525850000.0,0.0116
2021-11-03,2975.71,3020.36,3020.87,2969.01,658650000.0,-0.0125
2021-11-04,2983.22,3000.92,3011.56,2978.07,772020000.0,0.0025
2021-11-05,2969.27,3003.53,3003.53,2953.96,688030000.0,-0.004699999999999999
2021-11-08,2960.2,2965.36,2968.18,2930.9,560200000.0,-0.0031
2021-11-09,2962.46,2958.15,2987.28,2949.17,708770000.0,0.0008
2021-11-10,2930.17,2947.46,2958.61,2924.36,570930000.0,-0.0109
2021-11-11,2924.92,2911.41,2925.19,2903.72,572860000.0,-0.0018
2021-11-12,2968.8,2945.95,2973.84,2938.27,665730000.0,0.015
2021-11-15,2999.52,2989.68,3003.71,2979.96,639400000.0,0.0103
2021-11-16,2997.21,2995.68,3011.88,2985.34,579650000.0,-0.0008
2021-11-17,2962.42,3004.02,3004.67,2957.7,541490000.0,-0.0116
2021-11-18,2947.38,2959.26,2964.48,2937.53,541650000.0,-0.0051
2021-11-19,2971.02,2951.06,2974.64,2948.07,657090000.0,0.008
2021-11-22,3013.25,2983.38,3018.01,2980.73,530960000.00000006,0.014199999999999999
2021-11-23,2997.33,3013.16,3016.36,2992.14,524230000.0,-0.0053
2021-11-24,2994.29,3006.34,3017.9,2981.02,556640000.0,-0.001
2021-11-25,2980.27,2996.74,2996.74,2973.24,595970000.0,-0.004699999999999999
2021-11-26,2936.44,2973.04,2985.77,2930.31,595600000.0,-0.0147
2021-11-29,2909.32,2906.15,2930.22,2890.78,844400000.0,-0.0092
2021-11-30,2839.01,2932.71,2942.93,2822.73,983560000.0,-0.0242
2021-12-01,2899.72,2860.12,2905.74,2837.03,563930000.0,0.021400000000000002
2021-12-02,2945.27,2874.64,2945.27,2874.64,534460000.00000006,0.015700000000000002
2021-12-03,2968.33,2935.93,2975.44,2927.55,486750000.0,0.0078000000000000005
2021-12-06,2973.25,2954.82,2983.5,2932.49,479910000.0,0.0017000000000000001
2021-12-07,2991.72,2973.84,2992.31,2960.9,541370000.0,0.0062
2021-12-08,3001.8,3017.93,3036.13,2995.34,488250000.0,0.0034000000000000002
2021-12-09,3029.57,3007.0,3029.57,3001.55,513440000.00000006,0.009300000000000001
2021-12-10,3010.23,3008.7,3017.64,2998.29,451600000.0,-0.0064
2021-12-13,3001.66,3019.67,3043.83,3000.51,375830000.0,-0.0028000000000000004
2021-12-14,2987.95,2983.95,3001.7,2976.16,581570000.0,-0.0046
2021-12-15,2989.39,2979.83,2992.3,2973.0,432870000.0,0.0005
2021-12-16,3006.41,3013.26,3018.2,2989.63,402820000.0,0.005699999999999999
2021-12-17,3017.73,2985.2,3017.73,2984.19,451820000.0,0.0038
2021-12-20,2963.0,3001.33,3001.33,2962.07,377580000.0,-0.0181
2021-12-21,2975.03,2981.67,2984.56,2955.9,410980000.0,0.0040999999999999995
2021-12-22,2984.48,2993.5,3000.79,2976.65,461760000.0,0.0032
2021-12-23,2998.17,2998.02,3000.7,2980.91,483840000.0,0.0046
2021-12-24,3012.43,3009.48,3025.77,3009.48,537550000.0,0.0048
2021-12-27,2999.55,3013.94,3017.31,2999.3,475360000.0,-0.0043
2021-12-28,3020.24,3006.77,3020.29,2991.55,607050000.0,0.0069
2021-12-29,2993.29,3002.9,3007.72,2988.67,545830000.0,-0.0089
2021-12-30,2977.65,2999.75,3005.36,2975.74,461040000.0,-0.0052
2022-01-03,2988.77,2998.32,3010.77,2979.42,435820000.0,0.0037
2022-01-04,2989.24,2991.97,2995.25,2973.08,621550000.0,0.0002
2022-01-05,2953.97,2984.05,2986.2,2936.73,787350000.0,-0.0118
2022-01-06,2920.53,2925.4,2952.54,2915.38,786040000.0,-0.0113
2022-01-07,2954.89,2933.78,2959.03,2933.1,546170000.0,0.0118
2022-01-10,2926.72,2947.37,2951.12,2910.9,477400000.0,-0.0095
2022-01-11,2927.38,2930.93,2943.57,2909.82,566170000.0,0.0002
2022-01-12,2972.48,2950.78,2972.58,2950.31,519500000.0,0.0154
2022-01-13,2962.09,2979.91,2982.14,2958.39,604870000.0,-0.0034999999999999996
2022-01-14,2921.92,2937.61,2944.97,2914.73,532669999.99999994,-0.013600000000000001
2022-01-17,2890.1,2918.55,2919.67,2875.98,593260000.0,-0.0109
2022-01-18,2864.24,2898.98,2902.79,2857.26,554040000.0,-0.0089
2022-01-19,2842.28,2840.34,2871.79,2832.18,463830000.0,-0.0077
2022-01-20,2862.68,2842.28,2862.7,2830.97,395670000.0,0.0072
2022-01-21,2834.29,2837.49,2847.95,2817.11,532750000.0,-0.009899999999999999
2022-01-24,2792.0,2823.76,2828.11,2780.68,473990000.0,-0.0149
2022-01-25,2720.39,2786.41,2789.62,2703.99,639960000.0,-0.0256
2022-01-26,2709.24,2729.75,2744.14,2708.1,472650000.0,-0.0040999999999999995
2022-01-27,2614.49,2709.24,2722.86,2614.49,487730000.0,-0.035
2022-01-28,2663.34,2617.87,2668.59,2591.53,434190000.0,0.0187
2022-02-03,2707.82,2706.34,2735.34,2702.78,435710000.0,0.0167
2022-02-04,2750.26,2714.83,2751.8,2712.87,536150000.0,0.015700000000000002
2022-02-07,2745.06,2750.7,2750.7,2718.94,417840000.0,-0.0019
2022-02-08,2746.47,2767.76,2779.85,2726.72,560530000.0,0.0005
2022-02-09,2768.85,2772.63,2773.38,2753.51,539120000.0,0.008100000000000001
2022-02-10,2771.93,2787.44,2788.27,2761.76,509610000.0,0.0011
2022-02-11,2747.71,2739.14,2766.7,2735.08,480520000.0,-0.0087
2022-02-14,2704.48,2715.1,2724.72,2688.24,616340000.0,-0.015700000000000002
2022-02-15,2676.54,2712.45,2716.45,2665.47,589040000.0,-0.0103
2022-02-16,2729.68,2719.61,2730.43,2711.34,422370000.0,0.0199
2022-02-17,2744.09,2735.11,2770.66,2711.99,611420000.0,0.0053
2022-02-18,2744.52,2714.52,2747.08,2711.88,513520000.0,0.0002
2022-02-21,2743.8,2706.65,2746.62,2694.9,495300000.0,-0.0003
2022-02-22,2706.79,2705.08,2721.84,2690.09,648400000.0,-0.013500000000000002
2022-02-23,2719.53,2727.43,2729.56,2705.31,537840000.0,0.004699999999999999
2022-02-24,2648.8,2689.28,2694.55,2642.63,926400000.0,-0.026000000000000002
2022-02-25,2676.76,2678.47,2694.81,2665.96,664350000.0,0.0106
2022-02-28,2699.18,2663.0,2699.18,2658.25,613470000.0,0.0084
2022-03-02,2703.52,2698.31,2716.46,2692.24,527950000.00000006,0.0016
2022-03-03,2747.08,2729.86,2748.21,2726.35,614510000.0,0.0161
2022-03-04,2713.43,2736.58,2736.58,2702.34,765680000.0,-0.012199999999999999
2022-03-07,2651.31,2680.17,2680.17,2644.1,571560000.0,-0.0229
2022-03-08,2622.4,2617.33,2647.18,2605.81,540370000.0,-0.0109
2022-03-10,2680.32,2660.86,2682.79,2660.86,613810000.0,0.022099999999999998
2022-03-11,2661.28,2665.95,2672.62,2647.28,797030000.0,-0.0070999999999999995
2022-03-14,2645.65,2654.93,2661.76,2633.31,636320000.0,-0.0059
2022-03-15,2621.53,2630.31,2641.97,2615.08,604180000.0,-0.0091
2022-03-16,2659.23,2649.85,2659.9,2630.03,736350000.0,0.0144
2022-03-17,2694.51,2703.27,2714.0,2694.51,546080000.0,0.013300000000000001
2022-03-18,2707.02,2695.64,2708.16,2688.71,644020000.0,0.0046
2022-03-21,2686.05,2717.81,2717.81,2683.69,502400000.0,-0.0077
2022-03-22,2710.0,2686.68,2712.14,2686.58,489440000.0,0.0089
2022-03-23,2735.05,2727.12,2742.27,2720.83,883370000.0,0.0092
2022-03-24,2729.66,2716.25,2729.66,2705.14,960900000.0,-0.002
2022-03-25,2729.98,2740.83,2740.95,2722.36,602770000.0,0.0001
2022-03-28,2729.56,2721.22,2737.46,2707.74,768040000.0,-0.0002
2022-03-29,2741.07,2745.62,2754.18,2733.22,732160000.0,0.0042
2022-03-30,2746.74,2758.31,2760.6,2740.02,824510.0,0.0021
2022-03-31,2757.65,2743.24,2765.2,2743.2,1030000000.0,0.004
2022-04-01,2739.85,2745.85,2745.85,2729.68,1310000000.0,-0.006500000000000001
2022-04-04,2757.9,2729.86,2758.38,2722.45,1020000000.0,0.0066
2022-04-05,2759.2,2765.5,2769.18,2750.5,1610000000.0,0.0005
2022-04-06,2735.03,2739.07,2747.85,2730.66,1320000000.0,-0.0088
2022-04-07,2695.86,2714.7,2718.5,2693.36,999280000.0,-0.0143
2022-04-08,2700.39,2706.64,2712.0,2685.52,948360000.0,0.0017000000000000001
2022-04-11,2693.1,2687.54,2711.02,2683.96,742600000.0,-0.0027
2022-04-12,2666.76,2674.17,2685.08,2658.4,870970000.0,-0.0098
2022-04-13,2716.49,2677.53,2717.63,2672.6,733240000.0,0.018600000000000002
2022-04-14,2716.71,2719.34,2720.3,2702.61,665350000.0,0.0001
2022-04-15,2696.06,2695.52,2705.41,2685.01,693720000.0,-0.0076
2022-04-18,2693.21,2685.04,2701.11,2681.37,1020000000.0,-0.0011
2022-04-19,2718.89,2707.76,2723.98,2705.32,1260000000.0,0.0095
2022-04-20,2718.69,2718.49,2724.46,2702.84,1740000000.0,-0.0001
2022-04-21,2728.21,2725.71,2737.54,2725.04,1000000000.0,0.0034999999999999996
2022-04-22,2704.71,2704.72,2708.58,2690.48,1240000000.0,-0.0086
2022-04-25,2657.13,2676.67,2680.35,2657.04,988350.0,-0.0176
2022-04-26,2668.31,2674.0,2678.05,2663.83,889940000.0,0.0042
2022-04-27,2639.06,2630.58,2641.82,2615.5,1070000000.0000001,-0.011000000000000001
2022-04-28,2667.49,2656.54,2667.49,2638.37,899170000.0,0.0108
2022-04-29,2695.05,2669.18,2696.1,2664.06,962400.0,0.0103
2022-05-02,2687.45,2669.21,2689.91,2667.85,873720000.0,-0.0028000000000000004
2022-05-03,2680.46,2690.16,2702.1,2680.46,883400000.0,-0.0026
2022-05-04,2677.57,2690.45,2696.03,2667.23,1180000000.0,-0.0011
2022-05-06,2644.51,2650.89,2652.51,2635.97,1330000000.0,-0.0123
2022-05-09,2610.81,2634.32,2642.75,2606.08,892650000.0,-0.0127
2022-05-10,2596.56,2590.13,2602.75,2553.01,841460000.0,-0.0055000000000000005
2022-05-11,2592.27,2586.52,2599.11,2579.09,679510000.0,-0.0017000000000000001
2022-05-12,2550.08,2569.5,2591.57,2546.8,900330000.0,-0.0163
2022-05-13,2604.24,2570.01,2605.84,2565.96,788540000.0,0.0212
2022-05-16,2596.58,2624.69,2629.2,2593.61,780200000.0,-0.0029
2022-05-17,2620.44,2603.58,2621.84,2603.58,873520000.0,0.0092
2022-05-18,2625.98,2634.75,2644.13,2618.0,870270000.0,0.0021
2022-05-19,2592.34,2576.24,2597.79,2568.54,677600000.0,-0.0128
2022-05-20,2639.29,2605.78,2641.68,2605.38,755650000.0,0.0181
2022-05-23,2647.38,2651.63,2653.87,2634.29,644200000.0,0.0031
2022-05-24,2605.87,2638.94,2646.99,2605.87,851240000.0,-0.015700000000000002
2022-05-25,2617.22,2621.75,2630.17,2602.94,712610000.0,0.0044
2022-05-26,2612.45,2616.99,2641.91,2602.01,595850000.0,-0.0018
2022-05-27,2638.05,2640.75,2644.71,2631.49,590810000.0,0.0098
2022-05-30,2669.66,2662.31,2672.74,2654.18,469800000.0,0.012
2022-05-31,2685.9,2666.88,2685.9,2654.32,671680000.0,0.0060999999999999995
2022-06-02,2658.99,2670.74,2674.0,2653.59,525260000.0,-0.01
2022-06-03,2670.65,2679.57,2681.51,2663.0,562470000.0,0.0044
2022-06-07,2626.34,2659.27,2662.04,2622.78,524710000.00000006,-0.0166
2022-06-08,2626.15,2633.53,2639.52,2621.96,576390000.0,-0.0001
2022-06-09,2625.44,2618.92,2627.88,2606.61,814880000.0,-0.0003
2022-06-10,2595.87,2596.37,2602.8,2583.74,724090000.0,-0.0113
2022-06-13,2504.51,2550.21,2550.32,2504.51,660310000.0,-0.0352
2022-06-14,2492.97,2472.96,2503.17,2457.39,671760000.0,-0.0046
2022-06-15,2447.38,2490.01,2495.54,2436.04,714140000.0,-0.0183
2022-06-16,2451.41,2481.66,2500.36,2447.33,584040000.0,0.0016
2022-06-17,2440.93,2409.72,2441.34,2396.47,634900000.0,-0.0043
2022-06-20,2391.03,2449.89,2449.89,2372.35,592700000.0,-0.0204
2022-06-21,2408.93,2402.99,2423.48,2385.6,479680000.0,0.0075
2022-06-22,2342.81,2417.11,2418.05,2342.81,532140000.0,-0.0274
2022-06-23,2314.32,2347.84,2361.23,2306.48,749660000.0,-0.012199999999999999
2022-06-24,2366.6,2327.11,2373.48,2319.99,654440000.0,0.0226
2022-06-27,2401.92,2383.2,2418.94,2365.86,510590000.0,0.0149
2022-06-28,2422.09,2405.2,2422.1,2393.96,564990000.0,0.0084
2022-06-29,2377.99,2387.1,2393.25,2375.45,422130000.0,-0.0182
2022-06-30,2332.64,2368.57,2368.57,2332.59,515400000.0,-0.0191
2022-07-01,2305.42,2342.92,2354.97,2291.49,530340000.00000006,-0.011699999999999999
2022-07-04,2300.34,2310.73,2318.31,2276.63,467960000.0,-0.0022
2022-07-05,2341.78,2322.11,2344.08,2309.62,323900000.0,0.018000000000000002
2022-07-06,2292.01,2330.11,2332.14,2290.33,410730000.0,-0.0213
2022-07-07,2334.27,2308.97,2344.14,2307.9,340170000.0,0.0184
2022-07-08,2350.61,2352.49,2367.84,2348.74,411420000.0,0.006999999999999999
2022-07-11,2340.27,2357.43,2363.26,2337.82,377110000.0,-0.0044
2022-07-12,2317.76,2330.88,2333.02,2303.74,379310000.0,-0.0096
2022-07-13,2328.61,2324.45,2341.19,2312.49,308810000.0,0.004699999999999999
2022-07-14,2322.32,2316.41,2338.29,2307.69,349140000.0,-0.0027
2022-07-15,2330.98,2335.12,2337.3,2293.45,319680000.0,0.0037
2022-07-18,2375.25,2350.48,2376.5,2344.12,324360000.0,0.019
2022-07-19,2370.97,2367.52,2372.74,2359.59,339380000.0,-0.0018
2022-07-20,2386.85,2406.29,2410.06,2382.65,333330000.0,0.0067
2022-07-21,2409.16,2387.91,2411.96,2387.91,295620000.0,0.009300000000000001
2022-07-22,2393.14,2405.37,2417.91,2391.48,381600000.0,-0.0066
2022-07-25,2403.69,2385.65,2412.47,2385.65,323090000.0,0.0044
2022-07-26,2412.96,2397.27,2415.39,2395.17,415670000.0,0.0039000000000000003
2022-07-27,2415.53,2412.52,2415.53,2396.19,333590000.0,0.0011
2022-07-28,2435.27,2437.57,2443.43,2429.07,491070000.0,0.008199999999999999
2022-07-29,2451.5,2453.53,2463.05,2442.01,499370000.0,0.0067
2022-08-01,2452.25,2444.05,2461.4,2437.13,487160000.0,0.0003
2022-08-02,2439.62,2451.0,2451.07,2428.76,549920000.0,-0.0052
2022-08-03,2461.45,2438.56,2461.45,2433.12,475300000.0,0.0089
2022-08-04,2473.11,2478.44,2478.95,2465.32,399960000.0,0.004699999999999999
2022-08-05,2490.8,2481.43,2497.58,2480.05,409780000.0,0.0072
2022-08-08,2493.1,2481.17,2494.0,2477.76,418230000.0,0.0009
2022-08-09,2503.46,2493.57,2506.49,2481.36,454360000.0,0.0042
2022-08-10,2480.88,2493.7,2494.15,2478.21,479470000.0,-0.009000000000000001
2022-08-11,2523.78,2507.74,2523.78,2506.41,505240000.0,0.0173
2022-08-12,2527.94,2519.66,2533.2,2514.31,445550000.0,0.0016
2022-08-16,2533.52,2543.05,2546.35,2532.2,398340000.0,0.0022
2022-08-17,2516.47,2536.57,2543.15,2512.01,418050000.0,-0.0067
2022-08-18,2508.05,2499.3,2515.37,2488.09,381630000.0,-0.0033
2022-08-19,2492.69,2510.72,2510.72,2492.69,459830000.0,-0.0060999999999999995
2022-08-22,2462.5,2467.38,2475.77,2457.08,422550000.0,-0.0121
2022-08-23,2435.34,2449.31,2454.55,2431.83,471170000.0,-0.011000000000000001
2022-08-24,2447.45,2446.18,2454.01,2430.69,423500000.0,0.005
2022-08-25,2477.26,2459.79,2477.26,2455.32,426230000.0,0.012199999999999999
2022-08-26,2481.03,2489.14,2497.76,2476.75,520090000.00000006,0.0015
2022-08-29,2426.89,2432.06,2432.89,2417.01,448750000.0,-0.0218
2022-08-30,2450.93,2441.21,2453.91,2433.48,336560000.0,0.009899999999999999
2022-08-31,2472.05,2433.47,2473.75,2426.14,436250000.0,0.0086
2022-09-01,2415.61,2443.0,2443.61,2415.61,580020000.0,-0.022799999999999997
2022-09-02,2409.41,2427.7,2432.37,2402.67,391600000.0,-0.0026
2022-09-05,2403.68,2410.07,2424.77,2392.63,354740000.0,-0.0024
2022-09-06,2410.02,2409.72,2422.53,2399.26,294220000.0,0.0026
2022-09-07,2376.46,2395.66,2398.4,2365.35,378200000.0,-0.0139
2022-09-08,2384.28,2393.27,2394.06,2379.06,423620000.0,0.0033
2022-09-13,2449.54,2418.59,2453.95,2418.59,367100000.0,0.0274
2022-09-14,2411.42,2390.47,2418.42,2381.5,461510000.0,-0.015600000000000001
2022-09-15,2401.83,2416.01,2421.63,2401.83,424110000.0,-0.004
2022-09-16,2382.78,2387.56,2395.1,2371.11,440800000.0,-0.0079
2022-09-19,2355.66,2388.73,2389.85,2352.76,403940000.0,-0.011399999999999999
2022-09-20,2367.85,2373.64,2382.52,2359.84,419340000.0,0.0052
2022-09-21,2347.21,2351.54,2360.27,2341.79,378160000.0,-0.0087
2022-09-22,2332.31,2319.7,2335.11,2309.1,446820000.0,-0.0063
2022-09-23,2290.0,2331.33,2334.06,2285.71,446460000.0,-0.0181
2022-09-26,2220.94,2260.8,2260.8,2215.36,622000000.0,-0.0302
2022-09-27,2223.86,2224.39,2227.35,2197.9,487940000.0,0.0013
2022-09-28,2169.29,2206.15,2223.56,2151.6,596140000.0,-0.0245
2022-09-29,2170.93,2197.75,2210.61,2170.14,508500000.0,0.0008
2022-09-30,2155.49,2161.11,2177.2,2134.77,950270000.0,-0.0070999999999999995
2022-10-04,2209.38,2189.51,2212.38,2180.84,421000000.0,0.025
2022-10-05,2215.22,2248.85,2253.93,2204.03,855790000.0,0.0026
2022-10-06,2237.86,2230.43,2250.87,2223.36,643010000.0,0.0102
2022-10-07,2232.84,2217.84,2245.88,2215.08,428680000.0,-0.0022
