Date,Close,Open,High,Low,Volume,Change
2020-05-28,9368.99,9392.99,9523.64,9345.28,877390000.0,-0.0046
2020-05-29,9489.87,9382.35,9505.55,9324.73,1450000000.0,0.0129
2020-06-01,9552.05,9471.42,9571.28,9462.32,878990000.0,0.0066
2020-06-02,9608.38,9566.53,9611.22,9472.08,908580000.0,0.0059
2020-06-03,9682.91,9651.86,9707.78,9627.17,1010000000.0,0.0078000000000000005
2020-06-04,9615.81,9649.65,9716.14,9560.41,1290000000.0,-0.0069
2020-06-05,9814.08,9703.54,9845.69,9685.35,1440000000.0,0.0206
2020-06-08,9924.75,9823.44,9927.13,9780.61,1340000000.0,0.0113
2020-06-09,9953.75,9867.19,10002.5,9863.27,1120000000.0,0.0029
2020-06-10,10020.35,10012.32,10086.89,9962.58,1110000000.0,0.0067
2020-06-11,9492.73,9791.24,9868.08,9491.3,1250000000.0,-0.0527
2020-06-12,9588.81,9715.87,9768.64,9413.62,1040000000.0,0.0101
2020-06-15,9726.02,9426.9,9756.07,9403.0,1080000000.0,0.0143
2020-06-16,9895.87,9949.78,9963.63,9748.38,1090000000.0,0.0175
2020-06-17,9910.53,9943.31,9991.21,9891.81,1010000000.0,0.0015
2020-06-18,9943.05,9892.48,9959.2,9885.66,1030000000.0,0.0033
2020-06-19,9946.12,10042.13,10053.91,9872.94,2390000000.0,0.0003
2020-06-22,10056.47,9945.49,10059.61,9916.6,1060000000.0,0.0111
2020-06-23,10131.37,10130.83,10221.85,10112.44,1180000000.0,0.0074
2020-06-24,9909.17,10092.92,10137.5,9842.22,1260000000.0,-0.0219
2020-06-25,10017.0,9899.36,10023.28,9810.47,1060000000.0,0.0109
2020-06-26,9757.22,9995.12,10000.67,9749.07,2670000000.0,-0.0259
2020-06-29,9874.15,9771.72,9877.34,9663.61,977010000.0,0.012
2020-06-30,10058.76,9875.29,10085.59,9863.67,1100000000.0,0.0187
2020-07-01,10154.63,10063.67,10197.19,10048.04,972050000.0,0.0095
2020-07-02,10207.63,10268.67,10310.36,10194.06,887000000.0,0.0052
2020-07-06,10433.65,10360.38,10462.05,10354.98,1040000000.0,0.022099999999999998
2020-07-07,10343.89,10412.46,10518.98,10337.98,946990000.0,-0.0086
2020-07-08,10492.5,10409.35,10494.63,10350.96,901930000.0,0.0144
2020-07-09,10547.75,10563.72,10578.1,10379.91,901210000.0,0.0053
2020-07-10,10617.44,10545.91,10622.35,10447.01,781920000.0,0.0066
2020-07-13,10390.84,10729.92,10824.79,10368.04,1080000000.0,-0.0213
2020-07-14,10488.58,10310.25,10497.83,10182.46,974170000.0,0.009399999999999999
2020-07-15,10550.49,10576.72,10604.67,10420.54,1040000000.0,0.0059
2020-07-16,10473.83,10443.87,10499.79,10364.39,873490000.0,-0.0073
2020-07-17,10503.19,10500.52,10532.62,10421.21,951840000.0,0.0028000000000000004
2020-07-20,10767.09,10526.02,10783.8,10488.04,937330000.0,0.025099999999999997
2020-07-21,10680.36,10837.88,10839.93,10650.46,1060000000.0,-0.008100000000000001
2020-07-22,10706.13,10687.58,10745.32,10627.45,841400000.0,0.0024
2020-07-23,10461.42,10689.5,10728.12,10407.87,990590000.0,-0.0229
2020-07-24,10363.18,10294.41,10418.75,10217.31,909490000.0,-0.009399999999999999
2020-07-27,10536.27,10421.7,10546.43,10399.86,912980000.0,0.0167
2020-07-28,10402.09,10509.2,10523.64,10397.87,811000000.0,-0.0127
2020-07-29,10542.94,10474.7,10567.91,10464.0,878490000.0,0.013500000000000002
2020-07-30,10587.81,10450.12,10609.59,10412.09,897260000.0,0.0043
2020-07-31,10745.28,10741.47,10747.8,10557.7,1090000000.0,0.0149
2020-08-03,10902.8,10848.64,10927.56,10831.15,904390000.0,0.0147
2020-08-04,10941.17,10897.89,10941.91,10852.9,886040000.0,0.0034999999999999996
2020-08-05,10998.4,10967.87,11002.11,10943.72,887010000.0,0.0052
2020-08-06,11108.07,10989.97,11121.19,10963.41,876410000.0,0.01
2020-08-07,11010.98,11072.53,11126.04,10920.37,891080000.0,-0.0087
2020-08-10,10968.36,11033.72,11040.24,10849.46,894840000.0,-0.0039000000000000003
2020-08-11,10782.82,10942.66,10989.42,10762.71,969230000.0,-0.0169
2020-08-12,11012.24,10878.12,11036.72,10877.16,811570000.0,0.0213
2020-08-13,11042.5,11026.86,11124.85,11007.5,750920000.0,0.0027
2020-08-14,11019.3,11042.24,11058.44,10972.06,729020000.0,-0.0021
2020-08-17,11129.72,11083.25,11144.53,11080.3,741240000.0,0.01
2020-08-18,11210.84,11170.75,11230.62,11103.83,736480000.0,0.0073
2020-08-19,11146.46,11214.8,11257.42,11132.1,752240000.0,-0.005699999999999999
2020-08-20,11264.95,11096.4,11283.62,11090.03,830320000.0,0.0106
2020-08-21,11311.8,11258.45,11326.21,11245.44,879960000.0,0.0042
2020-08-24,11379.72,11449.25,11462.05,11297.53,837050000.0,0.006
2020-08-25,11466.47,11370.23,11468.26,11343.04,719870000.0,0.0076
2020-08-26,11665.06,11516.62,11672.05,11507.46,738610000.0,0.0173
2020-08-27,11625.34,11688.2,11730.01,11551.01,773520000.0,-0.0034000000000000002
2020-08-28,11695.63,11689.28,11708.77,11634.77,694250000.0,0.006
2020-08-31,11775.46,11718.81,11829.84,11697.42,940530000.0,0.0068000000000000005
2020-09-01,11939.67,11850.96,11945.72,11794.78,812610000.0,0.0139
2020-09-02,12056.44,12047.26,12074.07,11836.18,903540000.0,0.0098
2020-09-03,11458.1,11861.9,11894.4,11361.36,1050000000.0,-0.0496
2020-09-04,11313.13,11396.24,11531.18,10875.87,1020000000.0,-0.0127
2020-09-08,10847.69,10900.7,11131.5,10837.2,984130000.0,-0.041100000000000005
2020-09-09,11141.56,11064.76,11217.69,10970.45,861840000.0,0.0271
2020-09-10,10919.59,11235.53,11299.53,10875.02,898020000.0,-0.0199
2020-09-11,10853.54,11010.07,11033.04,10728.03,817030000.0,-0.006
2020-09-14,11056.65,11010.14,11118.29,10982.26,882030000.0,0.0187
2020-09-15,11190.32,11193.96,11244.46,11127.98,828010000.0,0.0121
2020-09-16,11050.47,11222.08,11245.42,11046.43,923760000.0,-0.0125
2020-09-17,10910.28,10796.05,10974.45,10783.81,936990000.0,-0.0127
2020-09-18,10793.28,10973.45,10977.68,10639.95,2410000000.0,-0.010700000000000001
2020-09-21,10778.94,10610.14,10782.74,10519.49,1020000000.0,-0.0013
2020-09-22,10963.77,10873.29,10979.65,10737.52,845800000.0,0.0171
2020-09-23,10633.15,10950.83,10962.03,10612.92,962400000.0,-0.0302
2020-09-24,10672.43,10551.02,10799.55,10520.22,923440000.0,0.0037
2020-09-25,10913.73,10680.46,10939.55,10639.98,820010000.0,0.0226
2020-09-28,11117.7,11084.38,11120.79,11019.14,840420000.0,0.0187
2020-09-29,11085.42,11109.0,11153.23,11065.63,763320000.0,-0.0029
2020-09-30,11167.68,11092.9,11277.96,11092.9,1020000000.0,0.0074
2020-10-01,11326.61,11291.99,11344.13,11240.53,843820000.0,0.014199999999999999
2020-10-02,11075.11,11082.53,11244.87,11033.69,810860000.0,-0.0222
2020-10-05,11332.58,11169.11,11335.21,11162.52,781320000.0,0.0232
2020-10-06,11154.7,11314.53,11392.41,11124.45,936320000.0,-0.015700000000000002
2020-10-07,11364.7,11271.68,11380.56,11258.35,834930000.0,0.018799999999999997
2020-10-08,11421.08,11443.35,11448.22,11384.33,715150000.0,0.005
2020-10-09,11580.04,11487.6,11581.23,11476.66,729770000.0,0.0139
2020-10-12,11876.36,11732.33,11965.54,11704.13,830650000.0,0.0256
2020-10-13,11864.0,11901.76,11946.98,11821.83,729330000.0,-0.001
2020-10-14,11768.83,11889.07,11939.92,11714.35,697010000.0,-0.008
2020-10-15,11713.97,11559.88,11740.68,11559.1,661410000.0,-0.004699999999999999
2020-10-16,11671.66,11761.83,11827.42,11648.53,741760000.0,-0.0036
2020-10-19,11478.98,11732.34,11778.11,11454.57,755000000.0,-0.0165
2020-10-20,11516.49,11531.83,11632.89,11471.24,714590000.0,0.0033
2020-10-21,11484.69,11530.39,11613.79,11476.08,753850000.0,-0.0028000000000000004
2020-10-22,11506.01,11526.97,11548.77,11369.29,750160000.0,0.0019
2020-10-23,11548.28,11536.0,11548.85,11434.86,657560000.0,0.0037
2020-10-26,11358.94,11440.64,11545.63,11221.06,690960000.0,-0.016399999999999998
2020-10-27,11431.35,11409.34,11465.06,11361.86,676350000.0,0.0064
2020-10-28,11004.87,11230.9,11249.95,10999.07,856550000.0,-0.0373
2020-10-29,11185.59,11064.47,11287.63,11030.19,733270000.0,0.016399999999999998
2020-10-30,10911.59,11103.47,11129.81,10822.57,873940000.0,-0.0245
2020-11-02,10957.61,11010.45,11071.08,10830.95,715790000.0,0.0042
2020-11-03,11160.57,11038.66,11213.92,11004.84,710540000.0,0.018500000000000003
2020-11-04,11590.78,11443.78,11663.3,11394.21,852150000.0,0.0385
2020-11-05,11890.93,11816.33,11924.28,11784.15,828680000.0,0.0259
2020-11-06,11895.23,11869.9,11920.54,11737.13,893720000.0,0.0004
2020-11-09,11713.78,12046.66,12108.07,11703.49,1410000000.0,-0.015300000000000001
2020-11-10,11553.86,11622.44,11665.87,11424.61,1030000000.0,-0.0137
2020-11-11,11786.43,11656.65,11793.58,11638.9,819260000.0,0.020099999999999996
2020-11-12,11709.59,11802.5,11847.84,11666.37,829440000.0,-0.006500000000000001
2020-11-13,11829.29,11794.94,11849.79,11715.52,787300000.0,0.0102
2020-11-16,11924.13,11847.11,11937.72,11814.89,935400000.0,0.008
2020-11-17,11899.34,11913.35,11950.18,11852.41,849410000.0,-0.0021
2020-11-18,11801.6,11896.06,11942.49,11799.96,963950000.0,-0.008199999999999999
2020-11-19,11904.71,11779.04,11912.63,11760.98,1080000000.0,0.0087
2020-11-20,11854.97,11892.7,11935.47,11852.51,1120000000.0,-0.0042
2020-11-23,11880.63,11916.76,11949.33,11796.53,1050000000.0,0.0022
2020-11-24,12037.33,11939.33,12049.88,11863.45,1270000000.0,0.0132
2020-11-25,12094.4,12053.89,12114.77,12020.95,899550000.0,0.004699999999999999
2020-11-27,12205.85,12159.18,12236.23,12154.57,655990000.0,0.0092
2020-11-30,12198.74,12224.25,12244.64,12027.16,1760000000.0,-0.0006
2020-12-01,12355.11,12313.36,12405.79,12263.93,1280000000.0,0.0128
2020-12-02,12349.37,12285.75,12360.06,12217.35,985810000.0,-0.0005
2020-12-03,12377.18,12369.26,12439.02,12356.99,928310000.0,0.0023
2020-12-04,12464.23,12399.32,12464.23,12376.44,1000000000.0,0.006999999999999999
2020-12-07,12519.95,12461.0,12536.23,12460.55,931780000.0,0.0045000000000000005
2020-12-08,12582.77,12503.17,12594.54,12453.21,973770000.0,0.005
2020-12-09,12338.95,12591.68,12607.14,12290.78,1070000000.0000001,-0.0194
2020-12-10,12405.81,12247.55,12431.56,12214.74,893260000.0,0.0054
2020-12-11,12377.87,12336.79,12383.5,12246.77,876140000.0,-0.0023
2020-12-14,12440.04,12447.44,12543.0,12432.71,983310000.0,0.005
2020-12-15,12595.06,12543.26,12596.13,12465.42,915620000.0,0.0125
2020-12-16,12658.19,12611.04,12687.32,12566.38,985820000.0,0.005
2020-12-17,12764.75,12730.78,12765.25,12696.35,1020000000.0,0.0084
2020-12-18,12755.64,12804.93,12809.6,12654.61,2810000000.0,-0.0007000000000000001
2020-12-21,12742.52,12596.14,12751.27,12525.22,1110000000.0,-0.001
2020-12-22,12807.92,12785.22,12840.57,12695.31,1110000000.0,0.0051
2020-12-23,12771.11,12834.94,12841.92,12758.67,1230000000.0,-0.0029
2020-12-24,12804.73,12791.54,12833.55,12767.64,584090000.0,0.0026
2020-12-28,12899.42,12914.64,12930.89,12827.45,978340000.0,0.0074
2020-12-29,12850.22,12965.39,12973.33,12821.96,896810000.0,-0.0038
2020-12-30,12870.0,12906.51,12924.93,12857.76,954010000.0,0.0015
2020-12-31,12888.28,12877.09,12902.07,12821.23,987150000.0,0.0014000000000000002
2021-01-04,12698.45,12958.52,12958.72,12543.24,1270000000.0,-0.0147
2021-01-05,12818.96,12665.65,12828.27,12665.65,1210000000.0,0.0095
2021-01-06,12740.79,12666.15,12909.63,12649.99,1450000000.0,-0.0060999999999999995
2021-01-07,13067.48,12867.34,13090.91,12867.34,1250000000.0,0.0256
2021-01-08,13201.97,13160.21,13208.09,13036.55,1330000000.0,0.0103
2021-01-11,13036.43,13048.78,13138.27,12999.51,1240000000.0,-0.0125
2021-01-12,13072.43,13062.06,13105.04,12963.92,1250000000.0,0.0028000000000000004
2021-01-13,13128.95,13088.01,13171.15,13051.07,1270000000.0,0.0043
2021-01-14,13112.64,13174.75,13220.16,13098.41,1210000000.0,-0.0012
2021-01-15,12998.5,13099.89,13139.83,12949.76,1260000000.0,-0.0087
2021-01-19,13197.18,13132.73,13206.86,13078.7,1220000000.0,0.015300000000000001
2021-01-20,13457.25,13342.55,13486.13,13329.77,1290000000.0,0.0197
2021-01-21,13530.92,13521.48,13560.35,13454.08,1340000000.0,0.0055000000000000005
2021-01-22,13543.06,13474.8,13567.14,13463.66,1130000000.0,0.0009
2021-01-25,13635.99,13681.21,13728.98,13368.68,1430000000.0,0.0069
2021-01-26,13626.07,13681.72,13702.69,13603.19,1250000000.0,-0.0007000000000000001
2021-01-27,13270.6,13486.58,13538.42,13192.91,2190000000.0,-0.026099999999999998
2021-01-28,13337.16,13323.29,13507.64,13316.52,2160000000.0,0.005
2021-01-29,13070.7,13284.72,13322.0,12985.05,1780000000.0,-0.02
2021-02-01,13403.39,13226.18,13431.46,13132.47,1390000000.0,0.0255
2021-02-02,13612.78,13543.1,13652.7,13535.86,1430000000.0,0.015600000000000001
2021-02-03,13610.54,13718.31,13723.83,13585.34,1360000000.0,-0.0002
2021-02-04,13777.74,13674.06,13778.42,13631.62,1290000000.0,0.0123
2021-02-05,13856.3,13824.88,13878.16,13761.66,1260000000.0,0.005699999999999999
2021-02-08,13987.64,13937.06,13987.74,13894.15,1610000000.0,0.0095
2021-02-09,14007.7,13966.82,14044.95,13966.55,1520000000.0,0.0014000000000000002
2021-02-10,13972.53,14093.35,14109.12,13845.47,1830000000.0,-0.0025
2021-02-11,14025.77,14045.21,14058.91,13916.84,1980000000.0,0.0038
2021-02-12,14095.47,13979.21,14102.04,13937.71,1320000000.0,0.005
2021-02-16,14047.5,14152.21,14175.12,13995.45,1490000000.0,-0.0034000000000000002
2021-02-17,13965.5,13911.65,13976.43,13804.26,1350000000.0,-0.0058
2021-02-18,13865.36,13814.67,13905.96,13714.35,1240000000.0,-0.0072
2021-02-19,13874.47,13929.2,13985.58,13842.6,1310000000.0,0.0007000000000000001
2021-02-22,13533.05,13714.2,13757.06,13530.96,1370000000.0,-0.0246
2021-02-23,13465.2,13262.61,13526.09,13003.98,1640000000.0,-0.005
2021-02-24,13597.97,13400.25,13607.36,13286.59,1240000000.0,0.009899999999999999
2021-02-25,13119.43,13512.64,13602.86,13066.38,1330000000.0,-0.0352
2021-02-26,13192.35,13232.9,13368.06,13024.53,1440000000.0,0.005600000000000001
2021-03-01,13588.83,13406.16,13596.59,13362.66,1100000000.0,0.0301
2021-03-02,13358.79,13599.45,13601.33,13352.0,1080000000.0,-0.0169
2021-03-03,12997.75,13336.25,13372.52,12995.07,1160000000.0,-0.027000000000000003
2021-03-04,12723.47,12953.99,13068.71,12553.96,1580000000.0,-0.021099999999999997
2021-03-05,12920.15,12860.04,12941.21,12397.05,1560000000.0,0.0155
2021-03-08,12609.16,12904.26,13001.0,12599.23,1270000000.0,-0.0241
2021-03-09,13073.82,12923.07,13151.54,12882.49,1280000000.0,0.0369
2021-03-10,13068.83,13234.73,13277.11,13035.44,1220000000.0,-0.0004
2021-03-11,13398.67,13273.31,13433.62,13246.33,1190000000.0,0.0252
2021-03-12,13319.86,13222.81,13324.69,13158.72,1090000000.0,-0.0059
2021-03-15,13459.71,13323.47,13460.35,13272.5,1130000000.0,0.0105
2021-03-16,13471.57,13523.17,13620.71,13397.08,1100000000.0,0.0009
2021-03-17,13525.2,13336.92,13595.0,13272.69,1180000000.0,0.004
2021-03-18,13116.17,13349.2,13384.46,13101.92,1220000000.0,-0.0302
2021-03-19,13215.24,13119.9,13252.37,13039.45,2930000000.0,0.0076
2021-03-22,13377.54,13278.78,13455.64,13278.78,1110000000.0,0.0123
2021-03-23,13227.7,13381.43,13405.14,13202.43,1190000000.0,-0.011200000000000002
2021-03-24,12961.89,13289.24,13292.92,12961.35,1190000000.0,-0.020099999999999996
2021-03-25,12977.68,12844.58,13021.86,12786.81,1170000000.0,0.0012
2021-03-26,13138.72,12996.03,13149.55,12878.72,1140000000.0,0.0124
2021-03-29,13059.65,13103.97,13143.41,12968.16,1060000000.0,-0.006
2021-03-30,13045.39,13008.8,13075.75,12922.57,983510000.0,-0.0011
2021-03-31,13246.87,13122.57,13325.54,13118.38,1210000000.0,0.0154
2021-04-01,13480.11,13414.33,13487.08,13404.18,939160000.0,0.0176
2021-04-05,13705.59,13594.9,13720.58,13582.75,916610000.0,0.0167
2021-04-06,13698.38,13681.67,13776.71,13674.28,870630000.0,-0.0005
2021-04-07,13688.84,13675.3,13733.03,13653.58,819480000.0,-0.0007000000000000001
2021-04-08,13829.31,13796.89,13830.14,13758.71,870910000.0,0.0103
2021-04-09,13900.19,13787.01,13905.41,13748.35,785760000.0,0.0051
2021-04-12,13850.0,13854.44,13877.0,13783.95,894010000.0,-0.0036
2021-04-13,13996.1,13902.45,14011.51,13902.45,839450000.0,0.0105
2021-04-14,13857.84,14004.08,14033.63,13839.04,812850000.0,-0.009899999999999999
2021-04-15,14038.76,13983.23,14049.13,13970.42,867560000.0,0.0131
2021-04-16,14052.34,14059.11,14062.5,13977.05,962780000.0,0.001
2021-04-19,13914.77,13984.58,14041.79,13842.57,907060000.0,-0.0098
2021-04-20,13786.27,13894.46,13927.67,13698.67,875270000.0,-0.0092
2021-04-21,13950.22,13745.77,13951.35,13706.86,819760000.0,0.011899999999999999
2021-04-22,13818.41,13952.57,14015.87,13771.04,871280000.0,-0.009399999999999999
2021-04-23,14016.81,13861.37,14062.74,13856.83,843300000.0,0.0144
2021-04-26,14138.78,14052.38,14154.03,14019.5,867750000.0,0.0087
2021-04-27,14090.22,14170.91,14171.24,14064.28,871200000.0,-0.0034000000000000002
2021-04-28,14051.03,14082.78,14133.65,14034.7,861230000.0,-0.0028000000000000004
2021-04-29,14082.55,14204.51,14211.57,13952.8,994150000.0,0.0022
2021-04-30,13962.68,13970.73,14084.76,13941.63,1020000000.0,-0.0085
2021-05-03,13895.12,14031.77,14042.12,13881.51,919690000.0,-0.0048
2021-05-04,13633.5,13774.51,13795.57,13485.59,1090000000.0,-0.018799999999999997
2021-05-05,13582.42,13731.13,13753.05,13553.93,909080000.0,-0.0037
2021-05-06,13632.84,13557.83,13635.74,13439.39,1040000000.0,0.0037
2021-05-07,13752.24,13723.09,13828.62,13690.75,873190000.0,0.0088
2021-05-10,13401.86,13687.59,13687.93,13401.75,1020000000.0,-0.0255
2021-05-11,13389.43,13115.85,13423.31,13107.67,983050000.0,-0.0009
2021-05-12,13031.68,13215.49,13288.61,13002.54,985260000.0,-0.026699999999999998
2021-05-13,13124.99,13150.94,13247.87,13007.24,986830000.0,0.0072
2021-05-14,13429.98,13255.64,13460.88,13242.97,854900000.0,0.0232
2021-05-17,13379.05,13368.8,13399.17,13265.4,799860000.0,-0.0038
2021-05-18,13303.64,13416.9,13485.34,13299.92,852730000.0,-0.005600000000000001
2021-05-19,13299.74,13078.19,13304.61,13072.23,879290000.0,-0.0003
2021-05-20,13535.74,13356.63,13563.52,13355.71,810410000.0,0.0177
2021-05-21,13470.99,13616.19,13616.58,13463.26,786550000.0,-0.0048
2021-05-24,13661.17,13557.21,13708.85,13551.01,730820000.0,0.0141
