Date,Close,Open,High,Low,Volume,Change
2020-02-20,681.66,687.65,688.51,677.99,1460000000.0,-0.0046
2020-02-21,667.99,673.57,680.28,667.47,1430000000.0,-0.020099999999999996
2020-02-24,639.29,653.4,656.31,639.22,1480000000.0,-0.043
2020-02-25,656.95,639.28,656.96,633.65,1210000000.0,0.0276
2020-02-26,654.63,644.02,658.29,642.98,1140000000.0,-0.0034999999999999996
2020-02-27,638.17,654.61,660.89,634.79,1230000000.0,-0.025099999999999997
2020-02-28,610.73,626.36,631.25,608.38,1390000000.0,-0.043
2020-03-02,627.66,617.88,627.71,607.32,1190000000.0,0.0277
2020-03-03,626.82,641.65,641.77,626.71,1230000000.0,-0.0013
2020-03-04,641.73,623.75,641.73,623.55,1100000000.0,0.023799999999999998
2020-03-05,650.19,647.75,650.81,643.97,1080000000.0,0.0132
2020-03-06,642.72,642.33,647.83,637.2,1110000000.0,-0.0115
2020-03-09,614.6,631.13,632.52,614.58,1320000000.0,-0.0438
2020-03-10,619.97,606.89,619.98,604.51,1430000000.0,0.0087
2020-03-11,595.61,621.12,622.07,591.38,1570000000.0,-0.0393
2020-03-12,563.49,589.2,594.32,555.47,1640000000.0,-0.053899999999999997
2020-03-13,524.0,536.62,540.3,487.07,1520000000.0,-0.0701
2020-03-16,504.51,538.68,541.87,504.51,1200000000.0,-0.037200000000000004
2020-03-17,514.73,488.02,518.72,483.51,1370000000.0,0.0203
2020-03-18,485.14,520.79,526.1,485.14,1320000000.0,-0.0575
2020-03-19,428.35,501.59,502.12,419.55,1650000000.0,-0.11710000000000001
2020-03-20,467.75,443.88,467.75,435.11,1240000000.0,0.092
2020-03-23,443.76,443.51,455.97,435.81,1090000000.0,-0.0513
2020-03-24,480.4,457.21,480.4,454.24,1140000000.0,0.08259999999999999
2020-03-25,505.68,496.32,506.43,488.98,1440000000.0,0.0526
2020-03-26,516.61,506.51,533.33,501.82,1650000000.0,0.0216
2020-03-27,522.83,535.94,540.04,502.48,1980000000.0,0.012
2020-03-30,542.11,513.13,542.12,511.47,1430000000.0,0.0369
2020-03-31,569.07,551.48,569.07,551.25,1870000000.0,0.049699999999999994
2020-04-01,551.84,568.88,579.76,551.3,1900000000.0,-0.030299999999999997
2020-04-02,567.7,555.4,567.7,542.75,1680000000.0,0.0287
2020-04-03,573.01,571.29,576.27,564.02,1370000000.0,0.009399999999999999
2020-04-06,597.21,579.25,597.21,577.83,1530000000.0,0.042199999999999994
2020-04-07,606.9,606.21,606.9,593.22,2109999999.9999998,0.016200000000000003
2020-04-08,607.37,604.46,615.32,599.3,2360000000.0,0.0008
2020-04-09,615.95,616.67,618.37,610.66,1810000000.0,0.0141
2020-04-10,611.26,617.75,618.08,593.01,2000000000.0,-0.0076
2020-04-13,596.71,609.94,611.06,596.71,2009999999.9999998,-0.023799999999999998
2020-04-14,610.29,605.14,611.36,602.05,1600000000.0,0.022799999999999997
2020-04-16,623.43,606.69,623.59,603.15,1370000000.0,0.0215
2020-04-17,634.79,631.34,634.79,628.05,1640000000.0,0.0182
2020-04-20,637.82,635.71,643.05,634.2,1570000000.0,0.0048
2020-04-21,628.77,634.76,641.07,602.05,2160000000.0,-0.014199999999999999
2020-04-22,635.16,618.95,635.31,616.88,1460000000.0,0.0102
2020-04-23,643.79,640.13,645.54,637.33,1660000000.0,0.013600000000000001
2020-04-24,632.96,640.19,645.22,629.12,1780000000.0,-0.0168
2020-04-27,646.86,638.9,647.11,638.58,1720000000.0,0.022000000000000002
2020-04-28,644.93,649.46,651.39,638.69,1770000000.0,-0.003
2020-04-29,645.18,646.33,648.42,644.06,1690000000.0,0.0004
2020-05-04,641.91,637.0,648.57,635.16,1280000000.0,-0.0051
2020-05-06,658.4,650.15,658.4,647.52,1510000000.0,0.025699999999999997
2020-05-07,668.17,659.45,669.03,658.93,1740000000.0,0.0148
2020-05-08,682.3,674.01,682.94,673.52,1680000000.0,0.021099999999999997
2020-05-11,685.04,686.81,690.34,676.6,1540000000.0,0.004
2020-05-12,684.21,687.48,688.37,673.66,1490000000.0,-0.0012
2020-05-13,691.53,676.53,691.57,676.24,1510000000.0,0.010700000000000001
2020-05-14,690.57,687.92,693.68,684.33,1570000000.0,-0.0014000000000000002
2020-05-15,691.93,695.8,696.91,686.23,1360000000.0,0.002
2020-05-18,690.85,695.17,695.9,688.88,1470000000.0,-0.0016
2020-05-19,696.36,696.01,696.39,687.67,1820000000.0,0.008
2020-05-20,708.76,697.15,709.16,697.09,2069999999.9999998,0.0178
2020-05-21,716.02,714.33,716.72,711.71,1990000000.0,0.0102
2020-05-22,708.58,717.78,719.15,702.5,1700000000.0,-0.0104
2020-05-25,719.89,712.88,719.89,708.6,1600000000.0,0.016
2020-05-26,729.11,723.28,729.16,718.81,1550000000.0,0.0128
2020-05-27,724.59,728.26,730.41,722.04,1570000000.0,-0.0062
2020-05-28,708.75,728.76,728.8,695.3,2100000000.0,-0.0219
2020-05-29,713.68,706.16,714.51,700.84,1470000000.0,0.006999999999999999
2020-06-01,735.72,716.96,735.72,716.83,1280000000.0,0.030899999999999997
2020-06-02,743.58,737.67,743.7,735.06,1460000000.0,0.010700000000000001
2020-06-03,737.66,749.49,750.14,734.63,1480000000.0,-0.008
2020-06-04,742.37,742.87,744.36,733.91,1310000000.0,0.0064
2020-06-05,749.31,743.65,749.75,739.52,1130000000.0,0.009300000000000001
2020-06-08,753.04,754.12,754.32,747.37,1330000000.0,0.005
